date,department_code,résident,non-résident,occupation
2023-09-19,75,1.9111335708751631,2.466722937632587,0.8246000000000001
2023-09-20,75,1.9146735170243891,2.466489452735856,0.8241333333333334
2023-09-21,75,1.9182134631736154,2.466255967839125,0.8236666666666668
2023-09-22,75,1.9217534093228412,2.466022482942394,0.8232
2023-09-23,75,1.9252933554720675,2.4657889980456633,0.8227333333333334
2023-09-24,75,1.9288333016212935,2.465555513148932,0.8222666666666667
2023-09-25,75,1.9323732477705193,2.465322028252201,0.8218000000000001
2023-09-26,75,1.9359131939197456,2.46508854335547,0.8213333333333334
2023-09-27,75,1.9394531400689714,2.4648550584587388,0.8208666666666667
2023-09-28,75,1.9429930862181979,2.464621573562008,0.8204
2023-09-29,75,1.9465330323674237,2.464388088665277,0.8199333333333334
2023-09-30,75,1.95007297851665,2.464154603768546,0.8194666666666667
2023-10-01,75,1.953612924665876,2.4639211188718146,0.8190000000000001
2023-10-02,75,1.9587026330786517,2.446421580726006,0.8175806451612904
2023-10-03,75,1.963792341491427,2.4289220425801967,0.8161612903225808
2023-10-04,75,1.9688820499042028,2.4114225044343875,0.8147419354838711
2023-10-05,75,1.973971758316978,2.3939229662885784,0.8133225806451614
2023-10-06,75,1.979061466729754,2.3764234281427696,0.8119032258064517
2023-10-07,75,1.9841511751425291,2.3589238899969605,0.8104838709677419
2023-10-08,75,1.9892408835553048,2.3414243518511517,0.8090645161290323
2023-10-09,75,1.9943305919680803,2.323924813705343,0.8076451612903226
2023-10-10,75,1.999420300380856,2.306425275559534,0.8062258064516129
2023-10-11,75,2.0045100087936314,2.2889257374137246,0.8048064516129032
2023-10-12,75,2.0095997172064073,2.2714261992679154,0.8033870967741936
2023-10-13,75,2.0146894256191827,2.2539266611221067,0.8019677419354839
2023-10-14,75,2.019779134031958,2.2364271229762975,0.8005483870967742
2023-10-15,75,2.024868842444734,2.2189275848304884,0.7991290322580646
2023-10-16,75,2.029958550857509,2.2014280466846796,0.797709677419355
2023-10-17,75,2.035048259270285,2.1839285085388704,0.7962903225806451
2023-10-18,75,2.0401379676830604,2.1664289703930617,0.7948709677419354
2023-10-19,75,2.0452276760958363,2.1489294322472525,0.7934516129032257
2023-10-20,75,2.0503173845086113,2.1314298941014433,0.7920322580645162
2023-10-21,75,2.0554070929213872,2.113930355955634,0.7906129032258065
2023-10-22,75,2.060496801334163,2.0964308178098254,0.7891935483870968
2023-10-23,75,2.065586509746938,2.0789312796640163,0.7877741935483872
2023-10-24,75,2.070676218159714,2.0614317415182075,0.7863548387096775
2023-10-25,75,2.0757659265724895,2.0439322033723983,0.7849354838709678
2023-10-26,75,2.0808556349852654,2.026432665226589,0.7835161290322581
2023-10-27,75,2.0859453433980404,2.0089331270807804,0.7820967741935483
2023-10-28,75,2.0910350518108163,1.9914335889349712,0.7806774193548387
2023-10-29,75,2.0961247602235917,1.973934050789162,0.779258064516129
2023-10-30,75,2.101214468636367,1.956434512643353,0.7778387096774193
2023-10-31,75,2.1063041770491426,1.9389349744975442,0.7764193548387097
2023-11-01,75,2.1113938854619185,1.9214354363517352,0.775
2023-11-02,75,2.1088873543459603,1.9295762291775147,0.7734000000000001
2023-11-03,75,2.106380823230002,1.937717022003294,0.7718
2023-11-04,75,2.1038742921140443,1.9458578148290735,0.7702
2023-11-05,75,2.101367760998086,1.9539986076548528,0.7686
2023-11-06,75,2.098861229882128,1.9621394004806323,0.767
2023-11-07,75,2.0963546987661696,1.9702801933064116,0.7654000000000001
2023-11-08,75,2.0938481676502114,1.978420986132191,0.7637999999999999
2023-11-09,75,2.091341636534253,1.9865617789579704,0.7622
2023-11-10,75,2.0888351054182954,1.9947025717837499,0.7606
2023-11-11,75,2.0863285743023368,2.002843364609529,0.759
2023-11-12,75,2.083822043186379,2.0109841574353085,0.7574
2023-11-13,75,2.0813155120704208,2.0191249502610877,0.7558
2023-11-14,75,2.0788089809544625,2.0272657430868675,0.7542
2023-11-15,75,2.0763024498385043,2.0354065359126468,0.7526
2023-11-16,75,2.0737959187225465,2.043547328738426,0.7509999999999999
2023-11-17,75,2.0712893876065883,2.0516881215642058,0.7494
2023-11-18,75,2.06878285649063,2.059828914389985,0.7478
2023-11-19,75,2.0662763253746723,2.0679697072157643,0.7462000000000001
2023-11-20,75,2.0637697942587137,2.0761105000415436,0.7446
2023-11-21,75,2.061263263142756,2.0842512928673234,0.743
2023-11-22,75,2.0587567320267977,2.0923920856931026,0.7414000000000001
2023-11-23,75,2.0562502009108394,2.100532878518882,0.7398
2023-11-24,75,2.053743669794881,2.108673671344661,0.7382000000000001
2023-11-25,75,2.0512371386789234,2.116814464170441,0.7365999999999999
2023-11-26,75,2.0487306075629648,2.1249552569962202,0.735
2023-11-27,75,2.046224076447007,2.1330960498219995,0.7334
2023-11-28,75,2.0437175453310488,2.141236842647779,0.7318000000000001
2023-11-29,75,2.0412110142150905,2.1493776354735585,0.7302000000000001
2023-11-30,75,2.0387044830991323,2.157518428299338,0.7286
2023-12-01,75,2.0361979519831745,2.165659221125117,0.727
2023-12-02,75,2.028251931293597,2.1539367455252294,0.7251935483870967
2023-12-03,75,2.0203059106040198,2.142214269925342,0.7233870967741935
2023-12-04,75,2.012359889914442,2.1304917943254544,0.7215806451612903
2023-12-05,75,2.004413869224865,2.1187693187255667,0.7197741935483871
2023-12-06,75,1.9964678485352874,2.107046843125679,0.7179677419354838
2023-12-07,75,1.98852182784571,2.0953243675257913,0.7161612903225807
2023-12-08,75,1.9805758071561326,2.0836018919259036,0.7143548387096774
2023-12-09,75,1.9726297864665552,2.0718794163260164,0.7125483870967741
2023-12-10,75,1.9646837657769778,2.0601569407261286,0.710741935483871
2023-12-11,75,1.9567377450874004,2.048434465126241,0.7089354838709677
2023-12-12,75,1.948791724397823,2.0367119895263532,0.7071290322580646
2023-12-13,75,1.9408457037082456,2.0249895139264655,0.7053225806451613
2023-12-14,75,1.9328996830186682,2.013267038326578,0.703516129032258
2023-12-15,75,1.9249536623290908,2.00154456272669,0.7017096774193549
2023-12-16,75,1.9170076416395134,1.9898220871268026,0.6999032258064516
2023-12-17,75,1.909061620949936,1.9780996115269152,0.6980967741935484
2023-12-18,75,1.9011156002603586,1.9663771359270275,0.6962903225806452
2023-12-19,75,1.8931695795707808,1.95465466032714,0.694483870967742
2023-12-20,75,1.8852235588812034,1.9429321847272523,0.6926774193548387
2023-12-21,75,1.877277538191626,1.9312097091273646,0.6908709677419353
2023-12-22,75,1.8693315175020486,1.9194872335274769,0.6890645161290323
2023-12-23,75,1.8613854968124712,1.9077647579275894,0.6872580645161289
2023-12-24,75,1.8534394761228938,1.8960422823277017,0.6854516129032259
2023-12-25,75,1.8454934554333162,1.8843198067278142,0.6836451612903225
2023-12-26,75,1.8375474347437388,1.8725973311279265,0.6818387096774194
2023-12-27,75,1.8296014140541614,1.8608748555280388,0.6800322580645161
2023-12-28,75,1.821655393364584,1.849152379928151,0.6782258064516128
2023-12-29,75,1.8137093726750066,1.8374299043282634,0.6764193548387096
2023-12-30,75,1.8057633519854293,1.8257074287283759,0.6746129032258064
2023-12-31,75,1.7978173312958519,1.8139849531284882,0.6728064516129032
2024-01-01,75,1.7898713106062745,1.8022624775286007,0.6709999999999999
2024-01-02,75,1.7881516069590384,1.8011687135353969,0.6714516129032257
2024-01-03,75,1.7864319033118023,1.8000749495421933,0.6719032258064516
2024-01-04,75,1.7847121996645665,1.7989811855489897,0.6723548387096774
2024-01-05,75,1.7829924960173305,1.7978874215557858,0.6728064516129032
2024-01-06,75,1.7812727923700944,1.7967936575625822,0.673258064516129
2024-01-07,75,1.7795530887228583,1.7956998935693784,0.6737096774193547
2024-01-08,75,1.7778333850756225,1.7946061295761746,0.6741612903225805
2024-01-09,75,1.7761136814283867,1.793512365582971,0.6746129032258064
2024-01-10,75,1.7743939777811506,1.7924186015897672,0.6750645161290322
2024-01-11,75,1.7726742741339145,1.7913248375965636,0.675516129032258
2024-01-12,75,1.7709545704866785,1.79023107360336,0.6759677419354838
2024-01-13,75,1.7692348668394424,1.7891373096101562,0.6764193548387096
2024-01-14,75,1.7675151631922066,1.7880435456169526,0.6768709677419354
2024-01-15,75,1.7657954595449705,1.786949781623749,0.6773225806451613
2024-01-16,75,1.7640757558977345,1.7858560176305451,0.6777741935483871
2024-01-17,75,1.7623560522504984,1.7847622536373413,0.6782258064516128
2024-01-18,75,1.7606363486032623,1.7836684896441377,0.6786774193548386
2024-01-19,75,1.7589166449560263,1.7825747256509339,0.6791290322580644
2024-01-20,75,1.7571969413087904,1.7814809616577303,0.6795806451612902
2024-01-21,75,1.7554772376615544,1.7803871976645265,0.6800322580645161
2024-01-22,75,1.7537575340143183,1.7792934336713229,0.6804838709677419
2024-01-23,75,1.7520378303670823,1.7781996696781193,0.6809354838709677
2024-01-24,75,1.7503181267198462,1.7771059056849154,0.6813870967741935
2024-01-25,75,1.7485984230726104,1.7760121416917118,0.6818387096774194
2024-01-26,75,1.7468787194253743,1.7749183776985082,0.6822903225806453
2024-01-27,75,1.7451590157781383,1.7738246137053042,0.6827419354838709
2024-01-28,75,1.7434393121309022,1.7727308497121006,0.6831935483870967
2024-01-29,75,1.7417196084836664,1.771637085718897,0.6836451612903225
2024-01-30,75,1.7399999048364305,1.7705433217256932,0.6840967741935483
2024-01-31,75,1.7382802011891945,1.7694495577324896,0.6845483870967741
2024-02-01,75,1.7365604975419584,1.768355793739286,0.685
2024-02-02,75,1.7453597887808585,1.7866143102201908,0.6883103448275862
2024-02-03,75,1.7541590800197584,1.8048728267010956,0.6916206896551723
2024-02-04,75,1.7629583712586585,1.8231313431820004,0.6949310344827586
2024-02-05,75,1.7717576624975586,1.8413898596629055,0.6982413793103448
2024-02-06,75,1.7805569537364587,1.8596483761438103,0.701551724137931
2024-02-07,75,1.7893562449753588,1.877906892624715,0.7048620689655172
2024-02-08,75,1.798155536214259,1.8961654091056201,0.7081724137931035
2024-02-09,75,1.806954827453159,1.914423925586525,0.7114827586206897
2024-02-10,75,1.8157541186920594,1.9326824420674298,0.7147931034482758
2024-02-11,75,1.8245534099309593,1.9509409585483348,0.718103448275862
2024-02-12,75,1.8333527011698596,1.9691994750292396,0.7214137931034483
2024-02-13,75,1.8421519924087595,1.9874579915101445,0.7247241379310344
2024-02-14,75,1.8509512836476598,2.0057165079910493,0.7280344827586207
2024-02-15,75,1.8597505748865597,2.0239750244719543,0.7313448275862069
2024-02-16,75,1.8685498661254598,2.0422335409528594,0.7346551724137931
2024-02-17,75,1.8773491573643597,2.0604920574337644,0.7379655172413793
2024-02-18,75,1.88614844860326,2.078750573914669,0.7412758620689656
2024-02-19,75,1.89494773984216,2.097009090395574,0.7445862068965516
2024-02-20,75,1.9037470310810602,2.115267606876479,0.7478965517241378
2024-02-21,75,1.9125463223199601,2.1335261233573837,0.7512068965517241
2024-02-22,75,1.9213456135588605,2.1517846398382887,0.7545172413793102
2024-02-23,75,1.9301449047977604,2.1700431563191938,0.7578275862068965
2024-02-24,75,1.9389441960366607,2.1883016728000984,0.7611379310344827
2024-02-25,75,1.9477434872755606,2.2065601892810034,0.764448275862069
2024-02-26,75,1.956542778514461,2.2248187057619084,0.7677586206896551
2024-02-27,75,1.9653420697533608,2.243077222242813,0.7710689655172414
2024-02-28,75,1.974141360992261,2.261335738723718,0.7743793103448275
2024-02-29,75,1.9829406522311612,2.279594255204623,0.7776896551724137
2024-03-01,75,1.9917399434700611,2.2978527716855277,0.7809999999999999
2024-03-02,75,1.9843400410409358,2.300951998248088,0.7809677419354838
2024-03-03,75,1.9769401386118104,2.304051224810649,0.7809354838709678
2024-03-04,75,1.9695402361826853,2.3071504513732095,0.7809032258064516
2024-03-05,75,1.96214033375356,2.31024967793577,0.7808709677419354
2024-03-06,75,1.9547404313244343,2.313348904498331,0.7808387096774193
2024-03-07,75,1.947340528895309,2.3164481310608913,0.7808064516129032
2024-03-08,75,1.9399406264661836,2.3195473576234518,0.7807741935483871
2024-03-09,75,1.9325407240370585,2.3226465841860127,0.7807419354838708
2024-03-10,75,1.925140821607933,2.325745810748573,0.7807096774193547
2024-03-11,75,1.9177409191788075,2.3288450373111336,0.7806774193548387
2024-03-12,75,1.9103410167496822,2.3319442638736945,0.7806451612903226
2024-03-13,75,1.902941114320557,2.335043490436255,0.7806129032258065
2024-03-14,75,1.8955412118914317,2.3381427169988154,0.7805806451612902
2024-03-15,75,1.8881413094623063,2.3412419435613763,0.7805483870967741
2024-03-16,75,1.8807414070331807,2.3443411701239367,0.780516129032258
2024-03-17,75,1.8733415046040554,2.347440396686497,0.780483870967742
2024-03-18,75,1.8659416021749302,2.3505396232490576,0.7804516129032258
2024-03-19,75,1.8585416997458049,2.3536388498116185,0.7804193548387097
2024-03-20,75,1.8511417973166793,2.356738076374179,0.7803870967741935
2024-03-21,75,1.843741894887554,2.3598373029367394,0.7803548387096774
2024-03-22,75,1.8363419924584286,2.3629365294993003,0.7803225806451612
2024-03-23,75,1.8289420900293034,2.366035756061861,0.7802903225806452
2024-03-24,75,1.821542187600178,2.3691349826244212,0.7802580645161291
2024-03-25,75,1.8141422851710525,2.372234209186982,0.7802258064516129
2024-03-26,75,1.806742382741927,2.3753334357495426,0.7801935483870968
2024-03-27,75,1.799342480312802,2.378432662312103,0.7801612903225806
2024-03-28,75,1.7919425778836764,2.381531888874664,0.7801290322580645
2024-03-29,75,1.7845426754545513,2.3846311154372244,0.7800967741935484
2024-03-30,75,1.7771427730254257,2.387730341999785,0.7800645161290322
2024-03-31,75,1.7697428705963005,2.3908295685623457,0.7800322580645161
2024-04-01,75,1.7623429681671752,2.393928795124906,0.78
2024-04-02,75,1.7623958733736562,2.40277783728083,0.7805333333333333
2024-04-03,75,1.7624487785801375,2.4116268794367546,0.7810666666666667
2024-04-04,75,1.762501683786619,2.4204759215926783,0.7816
2024-04-05,75,1.7625545889931002,2.4293249637486025,0.7821333333333333
2024-04-06,75,1.7626074941995815,2.4381740059045263,0.7826666666666666
2024-04-07,75,1.7626603994060628,2.4470230480604505,0.7831999999999999
2024-04-08,75,1.7627133046125443,2.4558720902163746,0.7837333333333334
2024-04-09,75,1.7627662098190255,2.4647211323722984,0.7842666666666667
2024-04-10,75,1.7628191150255066,2.473570174528222,0.7848
2024-04-11,75,1.7628720202319879,2.482419216684147,0.7853333333333333
2024-04-12,75,1.7629249254384693,2.4912682588400705,0.7858666666666666
2024-04-13,75,1.7629778306449506,2.5001173009959947,0.7864
2024-04-14,75,1.7630307358514319,2.5089663431519185,0.7869333333333333
2024-04-15,75,1.7630836410579132,2.5178153853078427,0.7874666666666666
2024-04-16,75,1.7631365462643944,2.526664427463767,0.7879999999999999
2024-04-17,75,1.7631894514708757,2.5355134696196906,0.7885333333333332
2024-04-18,75,1.763242356677357,2.5443625117756143,0.7890666666666667
2024-04-19,75,1.7632952618838382,2.553211553931539,0.7896
2024-04-20,75,1.7633481670903195,2.5620605960874627,0.7901333333333334
2024-04-21,75,1.763401072296801,2.570909638243387,0.7906666666666666
2024-04-22,75,1.7634539775032823,2.579758680399311,0.7911999999999999
2024-04-23,75,1.7635068827097635,2.588607722555235,0.7917333333333333
2024-04-24,75,1.7635597879162448,2.597456764711159,0.7922666666666666
2024-04-25,75,1.763612693122726,2.606305806867083,0.7928000000000001
2024-04-26,75,1.7636655983292073,2.6151548490230074,0.7933333333333333
2024-04-27,75,1.7637185035356886,2.624003891178931,0.7938666666666666
2024-04-28,75,1.7637714087421699,2.632852933334855,0.7944
2024-04-29,75,1.7638243139486514,2.641701975490779,0.7949333333333333
2024-04-30,75,1.7638772191551326,2.6505510176467033,0.7954666666666667
2024-05-01,75,1.763930124361614,2.659400059802627,0.7959999999999999
2024-05-02,75,1.7633720597642142,2.6514196971249415,0.7959032258064515
2024-05-03,75,1.762813995166815,2.6434393344472564,0.7958064516129032
2024-05-04,75,1.7622559305694154,2.635458971769571,0.7957096774193547
2024-05-05,75,1.7616978659720162,2.627478609091886,0.7956129032258065
2024-05-06,75,1.7611398013746165,2.6194982464142003,0.795516129032258
2024-05-07,75,1.7605817367772172,2.611517883736515,0.7954193548387096
2024-05-08,75,1.7600236721798177,2.6035375210588296,0.7953225806451613
2024-05-09,75,1.7594656075824182,2.5955571583811445,0.7952258064516129
2024-05-10,75,1.7589075429850187,2.587576795703459,0.7951290322580644
2024-05-11,75,1.7583494783876195,2.579596433025774,0.795032258064516
2024-05-12,75,1.75779141379022,2.5716160703480884,0.7949354838709677
2024-05-13,75,1.7572333491928203,2.5636357076704033,0.7948387096774193
2024-05-14,75,1.756675284595421,2.5556553449927173,0.794741935483871
2024-05-15,75,1.7561172199980215,2.547674982315032,0.7946451612903225
2024-05-16,75,1.7555591554006222,2.5396946196373467,0.7945483870967742
2024-05-17,75,1.7550010908032225,2.5317142569596616,0.7944516129032257
2024-05-18,75,1.7544430262058233,2.523733894281976,0.7943548387096775
2024-05-19,75,1.7538849616084238,2.515753531604291,0.794258064516129
2024-05-20,75,1.7533268970110243,2.5077731689266054,0.7941612903225805
2024-05-21,75,1.7527688324136248,2.4997928062489203,0.7940645161290323
2024-05-22,75,1.7522107678162253,2.4918124435712348,0.7939677419354838
2024-05-23,75,1.751652703218826,2.4838320808935497,0.7938709677419356
2024-05-24,75,1.7510946386214263,2.475851718215864,0.7937741935483871
2024-05-25,75,1.750536574024027,2.467871355538179,0.7936774193548386
2024-05-26,75,1.7499785094266276,2.4598909928604935,0.7935806451612903
2024-05-27,75,1.7494204448292283,2.4519106301828084,0.7934838709677419
2024-05-28,75,1.7488623802318286,2.4439302675051224,0.7933870967741935
2024-05-29,75,1.7483043156344293,2.4359499048274373,0.7932903225806451
2024-05-30,75,1.7477462510370299,2.427969542149752,0.7931935483870967
2024-05-31,75,1.7471881864396306,2.4199891794720663,0.7930967741935484
2024-06-01,75,1.7466301218422309,2.412008816794381,0.7929999999999999
2024-06-02,75,1.7391693120571134,2.4091598758920836,0.7899333333333333
2024-06-03,75,1.731708502271996,2.4063109349897864,0.7868666666666667
2024-06-04,75,1.7242476924868786,2.4034619940874884,0.7837999999999999
2024-06-05,75,1.7167868827017612,2.400613053185191,0.7807333333333333
2024-06-06,75,1.7093260729166437,2.397764112282893,0.7776666666666666
2024-06-07,75,1.7018652631315263,2.3949151713805956,0.7746
2024-06-08,75,1.6944044533464089,2.3920662304782976,0.7715333333333334
2024-06-09,75,1.6869436435612915,2.3892172895760004,0.7684666666666666
2024-06-10,75,1.679482833776174,2.386368348673703,0.7654
2024-06-11,75,1.6720220239910566,2.3835194077714053,0.7623333333333333
2024-06-12,75,1.6645612142059392,2.380670466869107,0.7592666666666666
2024-06-13,75,1.6571004044208215,2.3778215259668096,0.7561999999999999
2024-06-14,75,1.6496395946357043,2.374972585064512,0.7531333333333333
2024-06-15,75,1.6421787848505869,2.372123644162215,0.7500666666666667
2024-06-16,75,1.6347179750654695,2.3692747032599173,0.7469999999999999
2024-06-17,75,1.627257165280352,2.3664257623576193,0.7439333333333333
2024-06-18,75,1.6197963554952344,2.3635768214553217,0.7408666666666666
2024-06-19,75,1.6123355457101172,2.360727880553024,0.7378
2024-06-20,75,1.6048747359249997,2.3578789396507265,0.7347333333333332
2024-06-21,75,1.597413926139882,2.355029998748429,0.7316666666666666
2024-06-22,75,1.5899531163547649,2.3521810578461313,0.7286
2024-06-23,75,1.5824923065696472,2.3493321169438337,0.7255333333333333
2024-06-24,75,1.5750314967845298,2.346483176041536,0.7224666666666666
2024-06-25,75,1.5675706869994126,2.343634235139238,0.7193999999999999
2024-06-26,75,1.560109877214295,2.3407852942369405,0.7163333333333333
2024-06-27,75,1.5526490674291775,2.3379363533346433,0.7132666666666667
2024-06-28,75,1.54518825764406,2.3350874124323457,0.7101999999999999
2024-06-29,75,1.5377274478589427,2.3322384715300477,0.7071333333333333
2024-06-30,75,1.5302666380738252,2.32938953062775,0.7040666666666666
2024-07-01,75,1.5228058282887078,2.3265405897254525,0.701
2024-07-02,75,1.5210764537972763,2.332177417326791,0.7013870967741934
2024-07-03,75,1.5193470793058448,2.337814244928129,0.701774193548387
2024-07-04,75,1.5176177048144133,2.3434510725294673,0.7021612903225806
2024-07-05,75,1.5158883303229818,2.3490879001308054,0.7025483870967741
2024-07-06,75,1.5141589558315502,2.354724727732144,0.7029354838709676
2024-07-07,75,1.5124295813401187,2.360361555333482,0.7033225806451613
2024-07-08,75,1.5107002068486872,2.36599838293482,0.7037096774193548
2024-07-09,75,1.5089708323572557,2.3716352105361587,0.7040967741935483
2024-07-10,75,1.5072414578658242,2.3772720381374968,0.7044838709677418
2024-07-11,75,1.505512083374393,2.382908865738835,0.7048709677419355
2024-07-12,75,1.5037827088829612,2.3885456933401734,0.7052580645161289
2024-07-13,75,1.5020533343915297,2.394182520941511,0.7056451612903225
2024-07-14,75,1.5003239599000981,2.3998193485428496,0.7060322580645161
2024-07-15,75,1.4985945854086666,2.405456176144188,0.7064193548387097
2024-07-16,75,1.4968652109172351,2.411093003745526,0.7068064516129031
2024-07-17,75,1.4951358364258038,2.4167298313468644,0.7071935483870968
2024-07-18,75,1.4934064619343723,2.4223666589482025,0.7075806451612903
2024-07-19,75,1.4916770874429406,2.4280034865495406,0.7079677419354838
2024-07-20,75,1.489947712951509,2.433640314150879,0.7083548387096773
2024-07-21,75,1.4882183384600776,2.439277141752217,0.708741935483871
2024-07-22,75,1.486488963968646,2.4449139693535553,0.7091290322580645
2024-07-23,75,1.4847595894772148,2.4505507969548934,0.709516129032258
2024-07-24,75,1.4830302149857832,2.456187624556232,0.7099032258064516
2024-07-25,75,1.4813008404943517,2.4618244521575705,0.7102903225806452
2024-07-26,75,1.47957146600292,2.467461279758908,0.7106774193548386
2024-07-27,75,1.4778420915114885,2.4730981073602467,0.7110645161290323
2024-07-28,75,1.476112717020057,2.4787349349615853,0.7114516129032258
2024-07-29,75,1.4743833425286255,2.484371762562923,0.7118387096774194
2024-07-30,75,1.4726539680371942,2.4900085901642615,0.7122258064516128
