date,department_code,RR_precipitation,TM_temperature,FFM_vent
2015-01-20,85,6.027272727272727,1.9545454545454546,3.272727272727273
2015-01-20,87,0.12000000000000002,0.42000000000000004,1.26
2015-01-20,91,0.05,-1.0,0.9249999999999999
2015-01-21,22,1.25,3.0300000000000002,2.85
2015-01-21,75,0.0,1.6,2.45
2015-01-21,78,0.0,0.5166666666666667,2.35
2015-01-21,85,3.4909090909090907,3.9545454545454546,3.790909090909091
2015-01-21,87,0.04,1.4,2.62
2015-01-21,91,0.0,0.5,2.025
2015-01-22,22,0.04,3.34,1.83
2015-01-22,75,0.0,0.09999999999999998,2.95
2015-01-22,78,0.03333333333333333,-1.0,2.5166666666666666
2015-01-22,85,0.03636363636363637,1.2636363636363637,3.3363636363636364
2015-01-22,87,0.24,0.42000000000000004,2.18
2015-01-22,91,0.0,-0.325,2.7
2015-01-23,22,1.5,4.38,2.8
2015-01-23,75,0.30000000000000004,0.2,2.5
2015-01-23,78,0.9,-1.2666666666666666,2.4
2015-01-23,85,0.36363636363636365,0.49090909090909085,1.8909090909090909
2015-01-23,87,0.0,-0.8800000000000001,2.82
2015-01-23,91,0.2,-0.6,2.5
2015-01-24,22,0.0,6.58,4.9799999999999995
2015-01-24,75,0.9,3.2,3.5
2015-01-24,78,1.2333333333333334,1.9833333333333334,3.6
2015-01-24,85,1.1272727272727272,4.163636363636363,3.727272727272727
2015-01-24,87,3.12,-0.9800000000000001,1.9
2015-01-24,91,2.0,1.625,3.225
2015-01-25,22,0.02,6.08,2.7600000000000002
2015-01-25,75,0.2,3.85,1.4
2015-01-25,78,0.2333333333333333,2.1999999999999997,1.6833333333333333
2015-01-25,85,0.10909090909090911,3.2545454545454544,1.3
2015-01-25,87,0.12000000000000002,-0.32,1.72
2015-01-25,91,0.2,2.0,1.35
2015-01-26,22,1.0,8.26,4.89
2015-01-26,75,0.9,7.45,2.95
2015-01-26,78,0.43333333333333335,6.316666666666666,3.783333333333333
2015-01-26,85,0.8727272727272727,7.763636363636365,3.2363636363636363
2015-01-26,87,5.5200000000000005,1.6199999999999999,1.6199999999999999
2015-01-26,91,0.6,6.125,2.95
2015-01-27,22,0.16,7.18,3.3299999999999996
2015-01-27,75,0.0,5.5,1.7999999999999998
2015-01-27,78,0.06666666666666667,3.6833333333333336,1.9666666666666668
2015-01-27,85,0.03636363636363637,7.0636363636363635,2.5636363636363635
2015-01-27,87,0.44000000000000006,3.6799999999999997,2.08
2015-01-27,91,0.05,3.875,1.525
2015-01-28,22,4.88,7.8,6.890000000000001
2015-01-28,75,1.0,6.85,4.1
2015-01-28,78,1.3666666666666665,5.633333333333333,5.133333333333334
2015-01-28,85,3.2363636363636363,9.1,5.345454545454545
2015-01-28,87,5.5600000000000005,4.4799999999999995,3.62
2015-01-28,91,1.75,5.8,4.15
2015-01-29,22,14.11,5.79,7.92
2015-01-29,75,6.199999999999999,5.0,4.25
2015-01-29,78,6.279999999999999,3.94,5.8
2015-01-29,85,13.454545454545455,8.090909090909092,7.045454545454546
2015-01-29,87,28.560000000000002,5.4,4.62
2015-01-29,91,4.05,4.325,4.675
2015-01-30,22,10.39,5.3,7.38
2015-01-30,75,6.0,2.7,3.45
2015-01-30,78,3.96,1.8,4.84
2015-01-30,85,3.3909090909090907,5.909090909090909,5.590909090909091
2015-01-30,87,3.16,2.6399999999999997,3.5
2015-01-30,91,3.2,1.725,3.675
2015-01-31,22,6.07,4.76,7.93
2015-01-31,75,4.5,3.5,3.0
2015-01-31,78,5.433333333333334,2.4833333333333334,4.1000000000000005
2015-01-31,85,1.018181818181818,5.009090909090909,5.199999999999999
2015-01-31,87,1.04,2.5,2.9200000000000004
2015-01-31,91,3.75,2.7,3.225
2015-02-01,22,0.58,4.65,7.5
2015-02-01,75,1.2999999999999998,3.75,3.75
2015-02-01,78,2.566666666666667,2.733333333333333,4.866666666666666
2015-02-01,85,0.018181818181818184,4.254545454545454,5.372727272727273
2015-02-01,87,1.92,1.06,3.3600000000000003
2015-02-01,91,1.3,2.875,3.45
2015-02-02,22,3.28,2.33,2.1599999999999997
2015-02-02,75,3.3,2.35,2.0
2015-02-02,78,0.39999999999999997,1.25,2.1833333333333336
2015-02-02,85,0.09090909090909091,2.3454545454545457,1.7727272727272727
2015-02-02,87,0.16,0.2800000000000001,1.44
2015-02-02,91,1.25,1.4,1.65
2015-02-03,22,8.34,1.6300000000000001,3.4
2015-02-03,75,0.0,1.25,1.95
2015-02-03,78,0.0,0.06666666666666667,1.8
2015-02-03,85,0.18181818181818182,1.6,2.5818181818181816
2015-02-03,87,0.08,-0.64,2.3
2015-02-03,91,0.0,-0.125,1.825
2015-02-04,22,1.6199999999999999,3.8200000000000003,5.82
2015-02-04,75,0.0,2.25,4.1
2015-02-04,78,0.0,1.0333333333333334,3.65
2015-02-04,85,0.0,2.3272727272727276,5.8999999999999995
2015-02-04,87,0.04,-0.8,5.720000000000001
2015-02-04,91,0.0,1.3,4.35
2015-02-05,22,1.98,3.8600000000000003,6.94
2015-02-05,75,0.0,1.35,5.2
2015-02-05,78,0.0,0.3,4.916666666666667
2015-02-05,85,0.1636363636363636,2.3454545454545457,5.245454545454546
2015-02-05,87,0.44000000000000006,-0.9199999999999999,5.26
2015-02-05,91,0.05,0.75,5.825
2015-02-06,22,0.08888888888888888,3.1666666666666665,8.988888888888889
2015-02-06,75,0.0,0.1,5.85
2015-02-06,78,0.0,-0.8666666666666667,6.533333333333334
2015-02-06,85,0.018181818181818184,0.5363636363636364,6.4363636363636365
2015-02-06,87,0.04,-2.04,4.779999999999999
2015-02-06,91,0.0,-0.45,7.15
2015-02-07,22,0.0,5.033333333333333,7.455555555555555
2015-02-07,75,0.0,2.1500000000000004,4.75
2015-02-07,78,0.0,1.2166666666666666,4.733333333333333
2015-02-07,85,0.0,0.9181818181818181,5.3999999999999995
2015-02-07,87,0.0,-1.0799999999999998,4.0600000000000005
2015-02-07,91,0.05,1.375,5.375
2015-02-08,22,0.0,5.4399999999999995,5.0200000000000005
2015-02-08,75,0.0,4.949999999999999,4.550000000000001
2015-02-08,78,0.19999999999999998,3.8333333333333335,3.9166666666666665
2015-02-08,85,0.0,4.8545454545454545,5.745454545454546
2015-02-08,87,0.0,0.8,5.58
2015-02-08,91,0.0,4.05,4.375
2015-02-09,22,0.14,4.220000000000001,2.23
2015-02-09,75,0.0,2.35,2.0
2015-02-09,78,0.03333333333333333,1.2666666666666666,2.0166666666666666
2015-02-09,85,0.1272727272727273,3.872727272727273,3.6363636363636362
2015-02-09,87,0.0,2.3,4.5
2015-02-09,91,0.05,1.425,2.025
2015-02-10,22,0.0,3.09,3.88
2015-02-10,75,0.0,4.699999999999999,2.75
2015-02-10,78,0.0,3.5,2.8333333333333335
2015-02-10,85,0.018181818181818184,3.2636363636363637,4.336363636363637
2015-02-10,87,0.04,2.7800000000000002,3.38
2015-02-10,91,0.0,3.7249999999999996,3.05
2015-02-11,22,0.08,2.7199999999999998,2.09
2015-02-11,75,0.0,4.6,1.95
2015-02-11,78,0.0,3.266666666666667,1.75
2015-02-11,85,0.2,3.772727272727273,2.1454545454545455
2015-02-11,87,0.04,3.9799999999999995,1.54
2015-02-11,91,0.0,2.625,1.65
2015-02-12,22,0.74,4.14,2.9
2015-02-12,75,0.0,1.7,0.9
2015-02-12,78,0.03333333333333333,-0.15000000000000002,0.7166666666666667
2015-02-12,85,1.2545454545454546,6.036363636363637,3.0090909090909093
2015-02-12,87,0.0,5.46,1.64
2015-02-12,91,0.05,-0.375,0.6
2015-02-13,22,16.94,7.409999999999999,6.2299999999999995
2015-02-13,75,3.6,6.8,4.1
2015-02-13,78,2.6999999999999997,6.033333333333334,4.983333333333333
2015-02-13,85,15.572727272727274,8.200000000000001,6.172727272727273
2015-02-13,87,10.32,6.5,5.36
2015-02-13,91,2.65,5.975,4.1
2015-02-14,22,4.17,5.96,4.41
2015-02-14,75,4.85,7.0,2.8499999999999996
2015-02-14,78,3.1999999999999997,6.016666666666667,3.1666666666666665
2015-02-14,85,1.4727272727272727,7.8090909090909095,5.0181818181818185
2015-02-14,87,14.24,5.18,3.9799999999999995
2015-02-14,91,5.300000000000001,6.225,2.825
2015-02-15,22,0.6,6.0,2.2199999999999998
2015-02-15,75,0.0,7.300000000000001,1.8
2015-02-15,78,0.03333333333333333,5.916666666666667,1.8499999999999999
2015-02-15,85,0.05454545454545456,5.945454545454546,2.481818181818182
2015-02-15,87,0.6,4.1,1.64
2015-02-15,91,0.0,5.525,1.8
2015-02-16,22,8.92,6.17,4.34
2015-02-16,75,0.0,5.45,2.05
2015-02-16,78,0.16666666666666666,3.85,1.9666666666666668
2015-02-16,85,11.6,6.209090909090909,3.5727272727272723
2015-02-16,87,0.08,4.1,1.46
2015-02-16,91,0.1,2.8,1.4500000000000002
2015-02-17,22,0.02,5.38,3.79
2015-02-17,75,0.0,6.15,3.55
2015-02-17,78,0.0,5.05,3.5833333333333335
2015-02-17,85,0.05454545454545456,6.163636363636363,4.827272727272727
2015-02-17,87,0.4,4.4,3.4
2015-02-17,91,0.0,5.025,3.1
2015-02-18,22,0.08,4.029999999999999,1.85
2015-02-18,75,0.1,2.85,1.15
2015-02-18,78,0.03333333333333333,1.45,1.0166666666666666
2015-02-18,85,0.09090909090909091,4.863636363636363,2.390909090909091
2015-02-18,87,0.0,4.12,3.3
2015-02-18,91,0.0,2.25,1.225
2015-02-19,22,5.720000000000001,6.09,5.17
2015-02-19,75,0.4,4.4,2.8499999999999996
2015-02-19,78,0.9666666666666667,2.6666666666666665,3.15
2015-02-19,85,2.090909090909091,6.709090909090909,3.3454545454545452
2015-02-19,87,0.08,3.7,2.1
2015-02-19,91,0.15000000000000002,2.6,2.6
2015-02-20,22,9.47,7.38,4.9
2015-02-20,75,10.1,6.949999999999999,5.05
2015-02-20,78,9.733333333333334,6.1000000000000005,6.25
2015-02-20,85,14.69090909090909,8.263636363636364,6.409090909090909
2015-02-20,87,14.040000000000001,5.76,5.08
2015-02-20,91,9.799999999999999,6.2,5.425
2015-02-21,22,4.68,4.86,5.5600000000000005
2015-02-21,75,2.5,4.0,2.45
2015-02-21,78,1.7,2.5833333333333335,3.1
2015-02-21,85,0.9454545454545454,5.054545454545455,3.872727272727273
2015-02-21,87,2.72,2.46,1.9
2015-02-21,91,1.55,2.7,2.4
2015-02-22,22,9.7,6.12,5.16
2015-02-22,75,7.4,4.35,3.2
2015-02-22,78,8.1,3.4333333333333336,3.85
2015-02-22,85,6.381818181818182,5.9363636363636365,4.2272727272727275
2015-02-22,87,3.04,2.0,2.2600000000000002
2015-02-22,91,5.65,3.2249999999999996,3.275
2015-02-23,22,3.84,6.0600000000000005,6.640000000000001
2015-02-23,75,2.0,7.35,4.1
2015-02-23,78,0.6833333333333332,6.433333333333334,5.333333333333333
2015-02-23,85,5.472727272727273,8.736363636363636,6.6909090909090905
2015-02-23,87,10.18,5.680000000000001,4.3
2015-02-23,91,3.475,6.5,4.4
2015-02-24,22,4.0200000000000005,6.81,6.76
2015-02-24,75,0.30000000000000004,5.65,3.55
2015-02-24,78,1.5666666666666667,4.1499999999999995,4.466666666666666
2015-02-24,85,3.8454545454545452,7.0,5.381818181818182
2015-02-24,87,0.68,3.88,3.3200000000000003
2015-02-24,91,1.3,3.825,3.375
2015-02-25,22,2.75,9.32,5.8100000000000005
2015-02-25,75,0.4,6.65,1.9
2015-02-25,78,1.1333333333333333,5.583333333333333,2.466666666666667
2015-02-25,85,2.7454545454545456,9.736363636363636,4.572727272727273
2015-02-25,87,8.059999999999999,4.32,1.72
2015-02-25,91,1.3,4.925,1.925
2015-02-26,22,5.3100000000000005,8.84,5.82
2015-02-26,75,5.199999999999999,9.25,2.65
2015-02-26,78,5.95,8.450000000000001,3.4166666666666665
2015-02-26,85,3.963636363636364,10.0,4.7727272727272725
2015-02-26,87,11.8,8.3,2.3200000000000003
2015-02-26,91,5.725,8.35,2.825
2015-02-27,22,0.24,6.39,3.9
2015-02-27,75,0.0,5.9,3.85
2015-02-27,78,0.0,4.583333333333333,3.4333333333333336
2015-02-27,85,0.2,6.845454545454545,3.790909090909091
2015-02-27,87,0.04,4.12,3.3600000000000003
2015-02-27,91,0.0,4.7,3.125
2015-02-28,22,3.02,10.059999999999999,5.9799999999999995
2015-02-28,75,3.5999999999999996,5.75,4.2
2015-02-28,78,3.3000000000000003,4.7,4.783333333333333
2015-02-28,85,8.118181818181817,8.945454545454545,5.627272727272727
2015-02-28,87,6.9,4.08,3.22
2015-02-28,91,4.2,4.475,3.825
2015-03-01,22,2.06,9.870000000000001,6.67
2015-03-01,75,3.2,10.7,4.1
2015-03-01,78,2.9,9.75,5.55
2015-03-01,85,1.4545454545454546,11.445454545454545,6.290909090909091
2015-03-01,87,11.919999999999998,9.8,4.24
2015-03-01,91,1.9500000000000002,10.05,4.625
2015-03-02,22,0.78,6.65,6.14
2015-03-02,75,0.6,7.9,3.95
2015-03-02,78,0.7000000000000001,6.45,5.3999999999999995
2015-03-02,85,0.38181818181818183,9.700000000000001,4.927272727272728
2015-03-02,87,1.8,8.22,3.66
2015-03-02,91,0.8999999999999999,6.8,4.1
2015-03-03,22,1.1400000000000001,6.470000000000001,5.32
2015-03-03,75,1.1,6.699999999999999,3.1500000000000004
2015-03-03,78,2.1,4.983333333333333,4.166666666666667
2015-03-03,85,2.4,8.127272727272727,3.4
2015-03-03,87,4.36,6.859999999999999,2.06
2015-03-03,91,1.25,5.1,2.975
2015-03-04,22,1.08,5.6,4.62
2015-03-04,75,0.0,5.95,3.55
2015-03-04,78,0.06666666666666667,4.116666666666666,3.75
2015-03-04,85,0.18181818181818182,6.181818181818182,3.8454545454545452
2015-03-04,87,1.08,3.9199999999999995,2.7600000000000002
2015-03-04,91,0.65,3.975,2.875
2015-03-05,22,0.022222222222222223,5.366666666666666,1.6555555555555557
2015-03-05,75,0.0,6.5,2.05
2015-03-05,78,0.0,4.666666666666667,1.9166666666666667
2015-03-05,85,0.10909090909090911,5.845454545454545,2.2363636363636363
2015-03-05,87,0.04,3.72,3.4
2015-03-05,91,0.05,4.75,1.7000000000000002
2015-03-06,22,0.04,7.12,3.15
2015-03-06,75,0.1,6.1,1.0499999999999998
2015-03-06,78,0.03333333333333333,4.7,1.0166666666666666
2015-03-06,85,0.10909090909090911,7.236363636363635,2.709090909090909
2015-03-06,87,0.04,6.04,3.1
2015-03-06,91,0.0,4.2,0.75
2015-03-07,22,0.0,10.18,3.62
2015-03-07,75,0.0,7.1499999999999995,1.55
2015-03-07,78,0.0,6.8,1.7333333333333334
2015-03-07,85,0.10909090909090911,8.927272727272728,1.9727272727272727
2015-03-07,87,0.04,10.52,1.8199999999999998
2015-03-07,91,0.05,6.025,1.175
2015-03-08,22,0.04,9.120000000000001,2.85
2015-03-08,75,0.1,10.45,1.75
2015-03-08,78,0.03333333333333333,9.716666666666667,1.95
2015-03-08,85,0.23636363636363636,8.5,2.1727272727272724
2015-03-08,87,0.0,11.48,1.9
2015-03-08,91,0.0,8.9,1.375
2015-03-09,22,0.24000000000000005,9.940000000000001,2.88
2015-03-09,75,0.0,9.899999999999999,1.6
2015-03-09,78,0.0,8.983333333333333,1.75
2015-03-09,85,0.03636363636363637,8.218181818181819,2.0727272727272728
2015-03-09,87,0.0,8.58,1.4600000000000002
2015-03-09,91,0.0,8.725,1.625
2015-03-10,22,0.5199999999999999,8.9,3.0
2015-03-10,75,0.0,9.95,1.75
2015-03-10,78,0.06666666666666667,8.75,1.3833333333333335
2015-03-10,85,0.14545454545454548,10.60909090909091,2.036363636363636
2015-03-10,87,0.2,10.48,2.56
2015-03-10,91,0.1,8.8,1.625
2015-03-11,22,0.12000000000000002,10.0,2.06
2015-03-11,75,0.0,9.65,2.2
2015-03-11,78,0.0,8.433333333333334,2.216666666666667
2015-03-11,85,0.03636363636363637,11.218181818181819,2.6454545454545455
2015-03-11,87,0.04,13.040000000000001,2.0
2015-03-11,91,0.0,8.425,2.15
2015-03-12,22,1.9600000000000002,9.4,2.87
2015-03-12,75,0.0,9.55,3.0
2015-03-12,78,0.03333333333333333,8.033333333333333,3.1999999999999997
2015-03-12,85,0.2545454545454546,9.954545454545455,2.109090909090909
2015-03-12,87,0.0,10.959999999999999,1.94
2015-03-12,91,0.05,7.5,2.6750000000000003
2015-03-13,22,3.2,6.709999999999999,6.459999999999999
2015-03-13,75,0.0,8.15,2.15
2015-03-13,78,0.0,6.8500000000000005,2.3833333333333333
2015-03-13,85,2.390909090909091,8.345454545454546,4.300000000000001
2015-03-13,87,2.52,6.08,2.7399999999999998
2015-03-13,91,0.0,6.425,1.95
2015-03-14,22,0.16,6.05,6.029999999999999
2015-03-14,75,0.1,6.55,3.6
2015-03-14,78,0.03333333333333333,5.416666666666667,3.766666666666667
2015-03-14,85,0.0,6.836363636363637,4.545454545454546
2015-03-14,87,0.4,3.78,1.7399999999999998
2015-03-14,91,0.05,5.875,3.675
2015-03-15,22,0.96,5.76,3.8
2015-03-15,75,0.0,6.35,2.95
2015-03-15,78,0.0,5.316666666666666,2.6999999999999997
2015-03-15,85,0.0,6.327272727272727,3.3272727272727276
2015-03-15,87,0.12000000000000002,5.26,3.0
2015-03-15,91,0.0,5.8,2.9
2015-03-16,22,0.04,6.029999999999999,1.45
2015-03-16,75,0.0,7.8,1.55
2015-03-16,78,0.0,7.3999999999999995,1.7333333333333334
2015-03-16,85,0.16363636363636364,7.036363636363637,2.4
2015-03-16,87,0.32,6.220000000000001,2.3600000000000003
2015-03-16,91,0.0,7.05,1.5250000000000001
2015-03-17,22,0.12000000000000002,7.69,2.38
2015-03-17,75,0.0,10.8,1.15
2015-03-17,78,0.0,9.95,1.2666666666666666
2015-03-17,85,0.0,10.154545454545454,3.272727272727273
2015-03-17,87,0.04,9.059999999999999,2.3
2015-03-17,91,0.05,8.925,0.95
2015-03-18,22,0.02,7.4799999999999995,4.9399999999999995
2015-03-18,75,0.0,10.600000000000001,4.0
2015-03-18,78,0.0,9.633333333333333,3.6999999999999997
2015-03-18,85,0.0,12.245454545454544,3.8909090909090907
2015-03-18,87,0.08,10.96,2.84
2015-03-18,91,0.0,9.725,3.725
2015-03-19,22,0.0,6.790000000000001,5.9799999999999995
2015-03-19,75,0.0,7.05,4.2
2015-03-19,78,0.0,6.1000000000000005,3.85
2015-03-19,85,0.0,9.281818181818181,6.490909090909091
2015-03-19,87,0.8,8.48,4.26
2015-03-19,91,0.0,6.566666666666666,4.3999999999999995
2015-03-20,22,0.0,6.42,5.87
2015-03-20,75,0.0,7.8,3.4000000000000004
2015-03-20,78,0.0,6.833333333333333,3.466666666666667
2015-03-20,85,6.027272727272727,7.081818181818182,5.381818181818182
2015-03-20,87,7.3,8.319999999999999,3.02
2015-03-20,91,0.0,7.566666666666666,3.8000000000000003
2015-03-21,22,0.0,7.209999999999999,5.66
2015-03-21,75,0.0,6.35,3.9
2015-03-21,78,0.03333333333333333,5.316666666666666,3.383333333333333
2015-03-21,85,0.21818181818181823,8.227272727272727,5.336363636363637
2015-03-21,87,1.72,7.840000000000001,3.46
2015-03-21,91,0.0,6.2,3.8000000000000003
2015-03-22,22,0.02,6.07,5.45
2015-03-22,75,0.0,7.5,4.05
2015-03-22,78,0.0,6.3999999999999995,4.316666666666666
2015-03-22,85,0.03636363636363637,6.954545454545454,5.136363636363637
2015-03-22,87,0.0,5.0600000000000005,5.0600000000000005
2015-03-22,91,0.0,6.933333333333334,4.833333333333333
2015-03-23,22,1.08,5.2299999999999995,2.25
2015-03-23,75,0.0,7.65,1.75
2015-03-23,78,0.03333333333333333,6.483333333333333,1.55
2015-03-23,85,0.8818181818181817,8.181818181818182,3.6818181818181817
2015-03-23,87,0.04,9.139999999999999,2.2800000000000002
2015-03-23,91,0.06666666666666667,6.933333333333334,1.3666666666666665
2015-03-24,22,2.48,6.2700000000000005,4.35
2015-03-24,75,11.8,6.4,1.9500000000000002
2015-03-24,78,9.116666666666667,5.1499999999999995,2.066666666666667
2015-03-24,85,6.529999999999999,6.37,3.91
2015-03-24,87,7.58,5.9399999999999995,2.3
2015-03-24,91,10.299999999999999,5.666666666666667,1.9000000000000001
2015-03-25,22,3.1,5.8100000000000005,3.78
2015-03-25,75,0.0,6.15,3.1500000000000004
2015-03-25,78,0.19999999999999998,4.8,2.733333333333333
2015-03-25,85,1.1272727272727272,5.836363636363637,3.3454545454545452
2015-03-25,87,0.04,3.88,2.2600000000000002
2015-03-25,91,0.0,4.933333333333334,2.466666666666667
2015-03-26,22,0.82,8.25,5.779999999999999
2015-03-26,75,1.6,5.949999999999999,3.05
2015-03-26,78,1.5999999999999999,4.6499999999999995,3.716666666666667
2015-03-26,85,3.0090909090909093,8.672727272727274,4.681818181818182
2015-03-26,87,1.9600000000000002,4.5200000000000005,2.5200000000000005
2015-03-26,91,2.266666666666667,4.3,2.6999999999999997
2015-03-27,22,4.1899999999999995,8.260000000000002,3.63
2015-03-27,75,0.4,8.6,2.0999999999999996
2015-03-27,78,1.0,7.183333333333334,2.6999999999999997
2015-03-27,85,1.8545454545454545,8.281818181818181,3.190909090909091
2015-03-27,87,7.0200000000000005,6.4799999999999995,2.0
2015-03-27,91,0.6666666666666666,6.966666666666666,2.1999999999999997
2015-03-28,22,1.8400000000000003,11.5,6.790000000000001
2015-03-28,75,1.0,11.85,3.5
2015-03-28,78,1.3666666666666665,11.1,4.916666666666667
