date,EspaceRichaud_affluence_base100k,train_valid_test
2017-02-03,85.23105606605407,train
2017-03-07,980.1571447596217,train
2017-03-08,559.3288054334798,train
2017-03-09,490.07857237981085,train
2017-03-10,546.0114529231588,train
2017-03-11,1614.0631242508987,train
2017-03-12,1848.4485284325474,train
2017-03-15,673.85803702224,train
2017-03-16,559.3288054334798,train
2017-03-17,639.2329204954056,train
2017-03-18,1757.890531362365,train
2017-03-19,2053.5357570914903,train
2017-03-22,530.0306299107738,train
2017-03-23,436.8091623385271,train
2017-03-24,450.126514848848,train
2017-03-25,1443.6010121187908,train
2017-03-26,1329.0717805300305,train
2017-03-29,356.9050472766014,train
2017-03-30,404.8475163137568,train
